id,slug,name,status,note
018bc729-8fa7-49c6-b527-c4dde003600a,feodor-fedorevich-wren,Feodor Fedorevich Wren,queued,
0f80c81e-31c7-4cef-a081-2aced5ea0f38,feodor-korini,Feodor Korini,queued,
74264339-a83b-4444-93df-6055e9b219b3,feodor-michkov,Feodor Michkov,queued,
4c41a371-5c9a-43c9-a198-9536528f5097,feodor-pasiuk,Feodor Pasiuk,queued,
1afe9b49-578b-4a6f-b061-2df99e0c9678,feodor-semenchuk,Feodor Semenchuk,queued,
bd7c5f3a-10bf-4a7a-af5a-82c6dc7b7ead,feodosiy-kovalenko,Feodosiy Kovalenko,queued,
ab24734e-2b67-4d41-9b82-74f1020627de,feofan-stavishuk,Feofan Stavishuk,queued,
74587c3b-d737-46c9-8610-2b20590654ae,fernando-robert-ed,Fernando Robert Ed,queued,
08c706be-3c8c-4993-a636-565079170f90,festus-coleman,Festus Coleman,queued,
ad4088ed-87d8-48ba-b6f1-aaa2e32a5d6e,fidelis-moscinski,Fidelis Moscinski,queued,
c56f887a-4bee-4c63-9dd4-c95f8577a78e,filimon-matera,Filimon Matera,queued,
3d963932-b3e4-4b06-92d9-577825e0e58e,filip-volkov,Filip Volkov,queued,
74b3a54f-aca0-43a8-890d-c35937346825,filipina-narciso,Filipina Narciso,queued,
20068516-2510-492b-a9f9-44b462994609,filippo-salamone,Filippo Salamone,queued,
332d0531-db13-4958-b497-c65784990f7c,fleming-jordan,Fleming Jordan,queued,
2f46b2a9-e21e-4a31-8ee8-484023191462,fleming-mize,Fleming Mize,queued,
770b6bb5-c685-4ab6-aa3b-a35630b12ea6,florence-blalock,Florence Blalock,queued,
a55a619a-6d0b-4865-8657-0ca041173af1,florencio-castro,Florencio Castro,queued,
accab81f-6c3d-4a07-9236-415d4e526b5b,florencio-romero,Florencio Romero,queued,
059a7ac7-27a9-45ac-880e-20c2dc0af045,floyd-bartlett,Floyd Bartlett,queued,
5b696c95-c0d4-49e8-9005-55c1bc7f7816,floyd-booth,Floyd Booth,queued,
e4617aad-13ef-4742-85bc-709f8bdbb1f3,floyd-murphy,Floyd Murphy,queued,
5e6b85fd-6cfe-4a84-84fe-3f93443ae820,floyd-ramp,Floyd Ramp,queued,
f2560a82-143b-402b-bd84-64fa203727a5,floyd-tyson,Floyd Tyson,queued,
c761edfb-5582-4763-b363-da12e881a1e3,floyd-w-pearson,Floyd W. Pearson,queued,
1fa5377e-78d5-435e-8b04-4aafd9c523c4,foma-koval,Foma Koval,queued,
14eb17b4-c966-42df-b02d-23286af3bd9a,foma-turka,Foma Turka,queued,
fd06ebab-8eaa-46a5-ba49-8cdf2adf637d,forest-jordan,Forest Jordan,queued,
52b1fa55-183c-4077-a50e-1cd643a1e340,forrest-blade,Forrest Blade,queued,
07d5dea7-000d-416c-b1d5-6df0b98a8a59,forrest-edwards,Forrest Edwards,queued,
3744fa28-a039-4214-b270-f665531ba2b1,forrest-hostetler,Forrest Hostetler,queued,
77457ac6-41ad-467a-bad0-2f42abb520ff,forrest-jackson,Forrest Jackson,queued,
ba007454-efb5-4b95-8f92-e25247cb3b89,fr-chris-ponnet,Fr. Chris Ponnet,queued,
18422cbb-f533-42b9-89de-8d7a31563e5d,fr-jim-hynes,Fr. Jim Hynes,queued,
65d23dcb-8373-465b-b75f-7a7c5d12f258,fr-lee-young-chan,Fr. Lee Young-Chan,queued,
43aaaf82-e038-44dd-89f4-593ab07f6a1d,frances-carter,Frances Carter,queued,
cbf3aa79-67f2-46a9-b2f4-d4b27a5f8150,frances-guzman-lago,Frances Guzman Lago,queued,
db7a19df-d472-4a9c-8e14-2d8f83bd0075,frances-hart,Frances Hart,queued,
609d36f9-5839-422f-9ea0-3691cdf76f8e,frances-romero,Frances Romero,queued,
dd7672f6-816f-4447-8e18-2102883fae04,francis-a-richardson,Francis A. Richardson,queued,
4f099fe3-5e5f-4366-a724-997b0979bad2,francis-b-callahan,Francis B. Callahan,queued,
4a47ff5a-ce71-49a9-95f7-1705a88a4d9f,francis-desales-grayson,Francis DeSales Grayson,queued,
39508abd-d100-481f-9199-bd3c95395ff7,francis-donnelly,Francis Donnelly,queued,
13b01b0e-2c2e-4187-a850-1dd96ee51cea,francis-e-mcclennigan,Francis E. McClennigan,queued,
fa04c2ff-aab3-4580-b3a8-15422a26e4a0,francis-fowler,Francis Fowler,queued,
0b13021c-87d4-4dab-a8f9-795514dae2f3,francis-j-nash,Francis J. Nash,queued,
6d37d870-e3b5-41b2-9c78-ca79d7649946,francis-kroncke,Francis Kroncke,queued,
774fba23-7220-4c6e-b8a3-c0b425cadaa9,francis-mel-madden,Francis Mel Madden,queued,
65e5fa95-71b2-4bf4-825b-80042ba4ea32,francis-oconnor,Francis O'Connor,queued,
ff462323-c10a-4683-a1f1-53a9f29dbdf7,francis-steiner,Francis Steiner,queued,
4879f6ae-6346-4f5e-be0c-cf9c7ae34eac,francis-woolever,Francis Woolever,queued,
7c5a3263-d2df-4794-8204-0e40e0cdf756,francis-x-hennessey,Francis X. Hennessey,queued,
3853b318-4531-4fb2-9afc-324d4479d176,francis-x-schilling,Francis X. Schilling,queued,
2b1ba59b-8414-4ae4-8091-125e00eb6230,francisca-vasquez,Francisca Vasquez,queued,
d3405436-7531-4915-8256-094847e94c5b,francisco-bartolomei-crespo,Francisco Bartolomei Crespo,queued,
6f47f6d7-41b5-4344-8d7b-5b9a5f7b10b7,francisco-baez,Francisco Báez,queued,
f217c7f7-4b0d-443e-8b34-e1502f84b025,francisco-carreon,Francisco Carreón,queued,
59e7d013-6afa-4f63-9d3b-4dc00c2233ed,francisco-javier-gonzalez,Francisco Javier González,queued,
8d106586-0fb3-4869-85b9-320422bcf171,francisco-jiminez,Francisco Jiminez,queued,
a36621a2-2b34-42b5-87a9-4ac16eb9e5b2,francisco-joseph-arcila-ramirez,Francisco Joseph Arcila Ramirez,queued,
a9951ec2-6559-4c20-bd91-72c670403a2c,francisco-perez,Francisco Pérez,queued,
44b12682-2821-4fe1-bef7-f4ce4dba8b22,francisco-sainz,Francisco Sainz,queued,
99abdd13-22f7-4695-a341-bcabd59619f1,francisco-vega,Francisco Vega,queued,
fb43c110-f600-499c-b053-6b9d05fb9f9c,frank-a-feldman,Frank A. Feldman,queued,
b563af41-486b-45f2-9472-0d54cbcfd97e,frank-a-feldnutn,Frank A. Feldnutn,queued,
7dc874fd-b76f-4077-9044-1eff20b96932,frank-a-novenad,Frank A. Novenad,queued,
2a787459-2280-4f3d-ad19-be52706c4d87,frank-a-price,Frank A. Price,queued,
ec3b97a8-017a-44c7-a2de-a3b90edc9d94,frank-ambrose,Frank Ambrose,queued,
5bac7632-0821-40ac-add9-94db843bca0d,frank-augusto,Frank Augusto,queued,
62c14e4e-b92c-40f0-91e1-82ba91dc49f4,frank-bodo,Frank Bodo,queued,
b263e924-4f62-4ed2-91b5-87ae045c9004,frank-brbot,Frank Brbot,queued,
fb96a3a2-73b1-4154-bd06-efe03e891b98,frank-brodya,Frank Brodya,queued,
328ccacb-8725-4cb7-a2f0-4e04cf386db5,frank-burke,Frank Burke,queued,
2833b0bc-3b07-41d3-b1b6-4fba1d4c08b2,frank-carlson,Frank Carlson,queued,
edd9f0f8-66cd-49aa-b33c-4cf6483a6ddd,frank-carone,Frank Carone,queued,
2e70282b-edf2-402d-9ab5-64ab5813c4b2,frank-collier,Frank Collier,queued,
707452db-f282-4d27-a725-3a8a689120d6,frank-conner,Frank Conner,queued,
440349a4-7041-4a14-b578-cb1a61630f85,frank-corbishley,Frank Corbishley,queued,
837f7c17-197c-44ad-b8c0-0278f9472909,frank-cox,Frank Cox,queued,
d4e7f057-31d8-4afb-a9d1-d75a3c1f41a9,frank-diarkovsky,Frank Diarkovsky,queued,
d4c36774-79f4-42bd-9c8d-233c81348e87,frank-emerson-harris,Frank Emerson Harris,queued,
e3f27ad1-124f-4f26-ae63-d8f11ee2668d,frank-emi,Frank Emi,queued,
01902f25-f962-495e-ad95-e94ec657e706,frank-fitzgerald,Frank Fitzgerald,queued,
b05bc320-b224-4448-9fa0-d9620de895f8,frank-fleury,Frank Fleury,queued,
f3eb91e5-0fbe-4e41-b7a2-2897b830a2bf,frank-gaskins,Frank Gaskins,queued,
8236f2c8-283b-43a4-8d33-7bf21da4100d,frank-geizler,Frank Geizler,queued,
1eb76329-9f72-4155-905c-aca2c5de944b,frank-gerney,Frank Gerney,queued,
d644eff1-8381-4bba-8cfd-264b1877afd0,frank-godlasky,Frank Godlasky,queued,
7c623ad2-874e-40bd-bd32-ef94db58768e,frank-goodall,Frank Goodall,queued,
d317e68e-7a2a-4d35-8894-d034f0dd67d8,frank-grady,Frank Grady,queued,
4f0371e9-ef4a-42f2-9225-8d732345e6ec,frank-grubl,Frank Grubl,queued,
23299302-e88c-4885-a6c3-ed8ad19c2503,frank-grumman,Frank Grumman,queued,
34191262-c0f5-4a95-b031-6aad69661986,frank-guido,Frank Guido,queued,
fb08608f-b1d1-4f19-ba71-d36b65a574ee,frank-hairston-jr,Frank Hairston Jr.,queued,
66db390f-726c-4e47-97d5-fd04c5f6de02,frank-hashmall,Frank Hashmall,queued,
efcacf5e-0fca-4e79-bdda-5f6ae4bd27df,frank-hestings,Frank Hestings,queued,
e2458f02-7799-4f4b-8d29-0c0b28e67d39,frank-hicks,Frank Hicks,queued,
59932b13-f178-492c-b911-0dfa1b429f71,frank-hockbarth,Frank Hockbarth,queued,
c0351098-7584-45dc-93c1-959152f31d5c,frank-huff,Frank Huff,queued,
4142fd32-5057-428b-80e7-724558872d63,frank-j-buck,Frank J. Buck,queued,
ac84eecc-9844-411a-a667-3b162ccc6675,frank-j-howenstine,Frank J. Howenstine,queued,
15df3a5d-5030-4c3f-afc5-6aa597b2eddb,frank-johnson,Frank Johnson,queued,
7088b30c-24bc-40d9-8e3b-e329929a6f66,frank-klassen,Frank Klassen,queued,
6e6c8af2-996d-4101-ab73-b50c4cedb728,frank-knapp,Frank Knapp,queued,
3218cb77-5fac-48bc-afbb-f1cacf45c154,frank-l-palmer,Frank L. Palmer,research_pending,Initial encyclopedia image-index search completed; no verified portrait selected. Broader research remains.
5c3a8fdc-d80d-4781-a12e-cb9b17f49133,frank-little,Frank Little,queued,
dcba22dd-8826-4770-a8f9-6f335f380f4a,frank-miller,Frank Miller,queued,
7447b7ba-bb42-4235-98a3-3387b4262198,frank-minnick,Frank Minnick,queued,
0145b819-ca8d-4a4d-83a4-da53e1393125,frank-monparler,Frank Monparler,queued,
0a1aa738-4275-4a67-bbde-66ca8178f5ac,frank-moore,Frank Moore,queued,
2f7c58ca-9e53-4b85-9299-948ad76b0dcf,frank-moran,Frank Moran,queued,
939baf09-2e4c-477e-9d7c-7be777d230ba,frank-moser,Frank Moser,queued,
6e46304c-24f2-47c4-8c1e-9eedc4b3a2f0,frank-mucci,Frank Mucci,queued,
10e46bd9-1d9b-4e5d-a309-1a2771be372c,frank-nikolaev,Frank Nikolaev,queued,
01a8141d-a553-46e0-a05d-5fb3d6efe414,frank-nubin,Frank Nubin,queued,
7c59b309-ba49-4609-a950-7a5486b79035,frank-panopoulos,Frank Panopoulos,queued,
fdc20c2b-181f-40e0-b4ea-fd93c41593eb,frank-patton,Frank Patton,queued,
f7fd7e59-e0b4-4715-bc4c-d4fc936f95e6,frank-prego,Frank Prego,queued,
daa13bdf-adbe-4d68-9674-50c6f949607d,frank-reilly,Frank Reilly,queued,
6c7df79c-4f95-4b44-a078-a27767adfccd,frank-rosetta,Frank Rosetta,queued,
01f84102-8c04-4a5b-9824-84b88531b7e5,frank-royer,Frank Royer,queued,
c4233e0e-652f-42b1-939c-193fda09ea34,frank-scruggs,Frank Scruggs,queued,
c4debc7b-c8f5-4121-9c71-d96ad295389f,frank-shaffer,Frank Shaffer,queued,
93a96ba7-4d0e-4f7d-b26e-8830b9bccd27,frank-sherman,Frank Sherman,queued,
4028910b-1aa2-4485-82db-d6b3facbe2aa,frank-shuford,Frank Shuford,queued,
d4880162-7530-4c9a-8171-b8c9203cb7a8,frank-smith,Frank Smith,queued,
83b96aec-b37d-4d68-b47d-d02a73a5b56b,frank-stanley,Frank Stanley,queued,
00c09506-9cb2-4033-a62e-4d8460f5bcbc,frank-strand,Frank Strand,queued,
0d950a85-ebce-448c-a6b0-e0687b4b6f16,frank-suchaczewski,Frank Suchaczewski,queued,
5351c89c-272c-4e16-92f1-f9d6d79a836c,frank-t-grady,Frank T. Grady,queued,
8050d40d-3272-4ad2-a126-8b88bde8641d,frank-travis,Frank Travis,queued,
ea1fd648-948a-406e-ad1d-ae08e9dd87f8,frank-wensil,Frank Wensil,queued,
8917906d-1cd9-4d84-ae04-443a901c5b2e,frank-westerlund,Frank Westerlund,queued,
6da06ebf-bd12-4799-a7c8-03c4191773d1,frank-x-moore,Frank X. Moore,queued,
a1ffb6f9-16d7-4ea3-885a-b63463daf205,franklin-s-berry,Franklin S. Berry,queued,
69c9885b-816e-4413-afb1-8a7746128091,franqui-francisco-flores-de-freitas,Franqui Francisco Flores de Freitas,queued,
f51ce11c-ba89-47f5-822b-5a37431415be,franz-j-feinler,Franz J. Feinler,queued,
061e7ce2-8585-453b-a2fc-e6e8b28e9a5e,fred-arndt,Fred Arndt,queued,
1be3ab24-1237-47e9-b4c0-dcfa1cc7b467,fred-baker,Fred Baker,queued,
ecd04397-3a63-486b-afb5-14fe6efd60f6,fred-bamman,Fred Bamman,queued,
85f2105e-bf2c-4f1b-b9e4-ba4d2316ea5a,fred-barreras,Fred Barreras,queued,
26c98038-15ae-400d-8c73-d86de61fb062,fred-bassett,Fred Bassett,queued,
61214bfb-cca1-4278-a3dd-4cb291f29941,fred-bell,Fred Bell,queued,
9ba8ca84-7312-4e16-b04e-c5dccd36f8d0,fred-bergeman,Fred Bergeman,queued,
86636cf8-50cd-4019-bfaf-94fc997bb260,fred-berman,Fred Berman,queued,
bb730eca-02d2-4a88-b742-627fe910c120,fred-biedenkapp,Fred Biedenkapp,queued,
e55bd8de-c43a-4d1d-aa8d-66b93828b2ee,fred-bisdorf,Fred Bisdorf,queued,
089fbc91-53b8-433c-9c37-3c35b37b9dcc,fred-bockman,Fred Bockman,queued,
634d02fb-3394-407a-a878-0c28f2077920,fred-burback,Fred Burback,queued,
69832058-bf3d-4f8d-a8ee-c25be258b69a,fred-cammer,Fred Cammer,queued,
eb81f43e-fab5-4533-b3c3-de1fd1384053,fred-chase,Fred Chase,queued,
40c55430-b8a9-43da-b0b4-20fba893fe64,fred-davis,Fred Davis,queued,
b243ca47-7709-4471-b773-35124b93f90e,fred-esser,Fred Esser,queued,
9d605c27-f385-41a4-acad-1488443773cd,fred-evanov,Fred Evanov,queued,
0e89c4bb-abc1-483a-9f90-655ee48c18d2,fred-f-butz,Fred F. Butz,queued,
41771dd0-79da-4862-8ca0-d527e8aa3862,fred-firestone,Fred Firestone,queued,
ea076159-3a59-4378-ad82-fc6b25d855b1,fred-g-schmidt,Fred G. Schmidt,queued,
86150023-b840-4a1c-ba86-5a38b403d935,fred-gazeyog,Fred Gazeyog,queued,
9750b753-c4dc-4007-99cb-3f4a2b515f93,fred-grau,Fred Grau,queued,
c29b2f38-c9c5-490a-b9b5-c3ec269c193b,fred-h-robinson,Fred H. Robinson,queued,
56f05a7c-85e6-4e0d-bea1-fdd706af9036,fred-h-robison,Fred H. Robison,queued,
26172553-1e1e-4269-9ea8-10ff53c62b23,fred-haug,Fred Haug,queued,
fff50a3c-ef35-4abf-b728-782ed1b9b749,fred-j-mccord,Fred J. McCord,queued,
81fc594c-2b10-45b0-bbe8-fde5d0231700,fred-j-muhlke,Fred J. Muhlke,queued,
fc8c1474-57fe-4085-8823-05cda2a8467e,fred-jaakkola,Fred Jaakkola,queued,
d321567f-e6bd-4a13-b871-eb7611652770,fred-jerger,Fred Jerger,queued,
2b1f2fb0-d559-4791-8e6c-a1695c7f8f82,fred-kirkwood,Fred Kirkwood,queued,
536787e4-08f4-43cf-9e5a-4319ce09c9ee,fred-lowery,Fred Lowery,queued,
5a8fd343-e5b3-4ef3-ac17-699dd3b9e650,fred-masson,Fred Masson,queued,
b74c7cd8-3097-4771-a643-18f48cb5ae03,fred-mcmahan,Fred McMahan,queued,
dabd7968-aef6-42ef-a97c-ee1e7ec94028,fred-merchawk,Fred Merchawk,queued,
f2fa3ba7-fd1a-444c-ae18-03e73df788cc,fred-mermon,Fred Mermon,queued,
217d4afa-1b45-4b8f-8ebf-fc873a23b9eb,fred-mindinger,Fred Mindinger,queued,
f5584394-210a-4903-abcf-e15e003cbbe3,fred-morgan,Fred Morgan,queued,
2547773e-876c-496c-a5f6-928bcb48b3e6,fred-nelson,Fred Nelson,queued,
02367fdb-6155-44c4-a367-213f72bc7513,fred-penick,Fred Penick,queued,
2923f8c8-e124-4c0c-9ca2-4866fef00457,fred-povik,Fred Povik,queued,
88ce0dd4-0c14-4d0c-94bf-c446a97983e5,fred-powers,Fred Powers,queued,
a233dfd7-470f-4ba2-98e4-c0e71857bc27,fred-shearer,Fred Shearer,queued,
cda4cd5c-c2c4-4e87-ad66-f80846d48ef1,fred-sholuh,Fred Sholuh,queued,
f6d764c3-8194-4cea-bb3d-a9b6601510f0,fred-shuttlesworth-jr,Fred Shuttlesworth Jr.,queued,
35ff6021-0960-46eb-95fd-e4a488169bbe,fred-steadman,Fred Steadman,queued,
a05b7c83-9963-4328-99ab-ba7cb36baeca,fred-suttle,Fred Suttle,queued,
1d82058d-ef50-4285-863e-ca6bc0e03c42,fred-w-thompson,Fred W. Thompson,queued,
b9c1419a-1dbc-4ea5-93fc-2f652ad89be7,fred-walker,Fred Walker,queued,
221de710-2d40-49ee-a936-72aec8340efe,fred-werrmann,Fred Werrmann,queued,
f8eb2268-1841-4b57-87ad-35438edb02e9,fred-yarovoy,Fred Yarovoy,queued,
a3f1d6e6-5055-4b82-9e9e-adb6bba78fda,freddie-morrow,Freddie Morrow,queued,
d270886b-e21f-465b-b5db-f0495a3e3ccb,freddie-pitts,Freddie Pitts,queued,
3fa2b09e-c547-4093-9868-6a28a78ccaf3,frederick-baker,Frederick Baker,queued,
60912edb-2411-4236-bba6-d66d728fb398,frederick-beijerbach,Frederick Beijerbach,queued,
4214bf05-82b1-47ce-82af-a8bc6f3391cb,frederick-briehl,Frederick Briehl,queued,
9ddeba02-4a9d-4404-8b8d-8e77f598a565,frederick-esmond,Frederick Esmond,queued,
6e4bca05-1ded-4dd8-9414-a93d77247843,frederick-heaney,Frederick Heaney,queued,
ab4153cb-708c-4631-b38a-eb1a506d7bc0,frederick-o-balcom,Frederick O. Balcom,queued,
8d19f850-2aee-41db-8599-b4c58e83b7c4,frederick-sumner-boyd,Frederick Sumner Boyd,queued,
c2d5f8e7-7e69-44f3-bc78-5c9f85b1267d,frederick-urban,Frederick Urban,queued,
5d62e411-f7b3-4698-9f94-d20c37007c05,frederick-w-leighton,Frederick W. Leighton,queued,
341aa736-4386-476a-8cfa-2f9fc8eab8d3,frederick-william-bischoff,Frederick William Bischoff,queued,
be77a221-fa14-4504-a420-4cc4aac93bd3,frederick-wm-maier,Frederick Wm Maier,queued,
58e26f75-798a-4ef5-997c-aa1a72246376,fredrick-brancel,Fredrick Brancel,queued,
54c342b0-9767-4a27-be5c-5b605faabd2f,freeman-thompson,Freeman Thompson,queued,
670e4046-9d65-46b9-9ef0-9ec46c5dc09f,frieda-katz,Frieda Katz,queued,
664cfe27-ea24-4c40-9a3b-b243f059f801,frits-ter-kuile,Frits ter Kuile,queued,
24983c1c-ccc0-42ad-9fc2-9d1218983fd0,fritz-stepanovitch,Fritz Stepanovitch,queued,
5711a650-65df-4ef0-9763-9c323d097eba,froilan-cordero,Froilán Cordero,queued,
04772d32-8b7d-4c40-91e1-87cdf517be87,fyke-farmer,Fyke Farmer,queued,
f335f8f3-c6e7-44b5-a840-32b2b8baaaed,felix-aponte-gonzalez,Félix Aponte González,queued,
94d2c990-1510-4660-bc32-9594a7f2fd33,felix-rodriguez,Félix Rodríguez,queued,
9af837ff-ffd9-4c0f-9076-fa8b9dda1293,felix-rosa,Félix Rosa,queued,
edf9d90b-8a12-4df5-b044-76c46a99e0f3,g-a-fanning,G. A. Fanning,queued,
057be942-ebcf-4d08-a6ae-5f5d334ac725,g-antonoff,G. Antonoff,queued,
a99ae622-65fd-42ab-b159-61d91ff55d83,g-c-henry,G. C. Henry,queued,
61a2509b-7677-4919-b4c0-44f7328317bd,g-d-brewer,G. D. Brewer,queued,
d8d4fea6-cd81-4abe-b09f-ce18dce27010,g-e-graves,G. E. Graves,queued,
5a5d4fc9-c996-4413-8a44-0da1ef3030cb,g-j-bourg,G. J. Bourg,queued,
07914e80-81c1-4255-b7d9-149f98de344e,g-j-terrill,G. J. Terrill,queued,
8dd2e4a4-0831-49ef-a018-cc55b90126ab,g-kowalski,G. Kowalski,queued,
45aa314f-101c-43d4-80ff-4086e9a950f1,g-lindfors,G. Lindfors,queued,
b08463e2-d9d0-456b-bdc7-936878a6d359,g-n-ernest,G. N. Ernest,queued,
29283e67-fb63-477b-823e-bba01295acee,g-w-bouldin,G. W. Bouldin,queued,
38a91809-69cd-4995-b352-aa6e00eb8bae,g-woods,G. Woods,queued,
a3acc23b-2a8a-4867-93ae-4775d05c54c0,gabe-brewer,Gabe Brewer,queued,
a737a6f8-b0a6-455d-a87d-9f3f35f5cbda,gabriel-parilla-fontanes,Gabriel Parilla Fontanes,queued,
0654a7bd-6c3f-4f44-8a28-8e427797e025,gabriel-patnunas,Gabriel Patnunas,queued,
435f2e54-da79-4f0e-befa-2ea72aa8b859,gabriel-probes,Gabriel Probes,queued,
669e3748-8052-4731-9301-62c8384d319d,gabriel-rubio,Gabriel Rubio,queued,
b4b33d33-bd0c-420d-b8e7-5c6819b56d49,gabriel-sandberg,Gabriel Sandberg,queued,
c55a9614-c14d-4e9d-93f4-9964418ed958,gabriel-siniza,Gabriel Siniza,queued,
4cfb5c2c-e9fa-4d07-879a-89abf994cfa7,gabriela-brigitte-jimenez,Gabriela Brigitte Jimenez,queued,
263a7626-7923-4113-961a-b4687d53c833,gabriella-ella-antolini,Gabriella (Ella) Antolini,queued,
c4438c87-39e8-4d5b-b93e-d4ec8a608861,gabriella-oropesa,Gabriella Oropesa,queued,
143216dc-fe88-420c-bf08-b7e027f5fbe5,gail-cohee,Gail Cohee,queued,
ea08d964-573b-4a07-8602-9add26c6cc63,gail-madden,Gail Madden,queued,
c64ab220-a62b-4bb6-9527-a9a3906a6b89,gail-phares,Gail Phares,research_pending,Initial encyclopedia image-index search completed; no verified portrait selected. Broader research remains.
5ad115e4-1c72-45a1-bc88-2204ed9b4115,galen-sol-shireman-grabowski,Galen Sol Shireman-Grabowski,queued,
a49f0834-d73e-4b38-ac4c-f5a953babada,gamaly-hollis,Gamaly Hollis,queued,
c0173fe7-0b94-4523-8251-8ab40ecbb2be,ganzie-banks,Ganzie Banks,queued,
b7697e60-6cac-4c73-b430-d34316fbcc28,garrett-fitzgerald,Garrett Fitzgerald,queued,
866f7a9f-0dfe-4ab1-924b-7ee92461e14d,garrett-jones,Garrett Jones,queued,
9fa58192-101c-4753-8358-5a6074a78db0,gary-butler,Gary Butler,queued,
e0ed8fc5-2156-499b-9b63-dfd69820d2a1,gary-garrison,Gary Garrison,queued,
00115778-bd07-4bf3-b964-715bf33b9256,gary-lawton,Gary Lawton,queued,
67b6ecad-03f2-411b-98e1-d38d1d63a1da,gary-lescallett,Gary Lescallett,queued,
f23a9d20-8064-4c1c-994d-ae7dfded2b5a,gary-watson,Gary Watson,queued,
34413572-2030-4b1f-9738-51aa5a426105,gavino-domingo,Gavino Domingo,queued,
79d14353-c2fe-407e-94d0-9f3ed7995f49,gavril-nechiporenko,Gavril Nechiporenko,queued,
416c1c99-2c36-4a08-aebd-ce4f18b308a4,gavril-romanovich,Gavril Romanovich,queued,
49995fe3-0c85-4e23-bbbc-92dee350ed7a,gazi-ibrahim-abu-mezer,Gazi Ibrahim Abu Mezer,queued,
3aea3d7a-79d1-48a5-8bcc-7a168054c13f,gazir-sued-jimenez,Gazir Sued-Jiménez,queued,
ddbc98f9-2693-4786-98eb-eb4ff0fcc9be,gene-corish,Gene Corish,queued,
05fe49b3-fcef-4183-ba5e-a49036bc24c4,geneva-red-feather,Geneva Red Feather,queued,
c5555ee8-1b25-4c51-a90c-258c996dff5c,geneva-rose-tilbury,Geneva Rose Tilbury,queued,
9a76d22f-8a5b-451f-acc5-3fc2c363cbf8,genevieve-jackson,Genevieve Jackson,queued,
e2ac794f-45a8-4e07-989e-a81dcf21fc7d,geoffrey-w-white,Geoffrey W. White,queued,
3e495c32-a0c6-494c-b9b9-46fd4a6358b3,george-a-burrows,George A. Burrows,queued,
7d7594bc-a41f-4307-94fd-3198c22b47e0,george-a-vassilatos,George A. Vassilatos,queued,
b71efdbd-93a5-4b62-aa5c-d21352027361,george-alexander,George Alexander,queued,
39a7b525-d461-42ff-b772-6e214e49543e,george-allen,George Allen,queued,
64b1fc4c-3847-4425-bcd0-8adcd957a5a7,george-angulus,George Angulus,queued,
c6334b91-db8e-4691-997a-ad2039261aa2,george-armistead-appleton,George Armistead Appleton,queued,
7e1531c5-6114-4169-9230-96c20d3d4329,george-bankhead,George Bankhead,queued,
5b93fb64-e848-4279-a9f8-31b9285abc3f,george-bingula,George Bingula,queued,
d54ec2f1-4c85-4bd5-8f5a-cda94c5deea3,george-bradley,George Bradley,queued,
d69c5ddf-7e38-4d7b-bc8f-a8806957e731,george-butler,George Butler,queued,
3d955e5e-8945-42a7-8b47-3ee765c84478,george-c-weiershausen,George C. Weiershausen,queued,
889799d9-a1ce-426e-a25a-f65379a180cd,george-carter,George Carter,queued,
70e6eb20-91a7-4ab6-8191-97d975a48b92,george-casper,George Casper,queued,
f8da09cd-86ac-4ec5-8f96-cbe206f8ec27,george-chagina-dobbins,George Chagina Dobbins,queued,
0a97dfab-b688-467f-946f-7514c1a67f14,george-chernov,George Chernov,queued,
9ca99fe2-3d4b-499b-9390-878d14518393,george-cyzyk,George Cyzyk,queued,
f10c0d90-6de5-43ea-bd36-ff4471756956,george-demeo,George DeMeo,queued,
a95e41a9-abd0-45fb-b349-a3859436adde,george-e-elstun,George E. Elstun,queued,
9f403a3a-663d-422f-a56f-c1b5c2caf800,george-e-shibley,George E. Shibley,queued,
8d3b854d-3bb3-4f11-b6b9-922183b155c5,george-edwards,George Edwards,queued,
3a4fed7d-a232-4b1f-8cc4-3942bf7220fe,george-f-voetter,George F. Voetter,queued,
62ed3c85-ef46-4f5e-9549-0c1648561c86,george-fleming,George Fleming,queued,
82c95425-329b-4343-a734-226e122c3af4,george-gibbs,George Gibbs,queued,
bfdeabe1-1c64-4c4c-9e68-194c405616de,george-gordon,George Gordon,queued,
1b193295-cd75-4316-a492-1c7bf0ef9c87,george-goroshkov,George Goroshkov,queued,
cc0fce8b-ec6e-4726-93f6-f419a881ac9b,george-h-fisher,George H. Fisher,queued,
36073d35-a10f-4ea0-b656-2c5a32fdfec9,george-haka,George Haka,queued,
a9cb9944-f157-4856-832a-78a315d3e7af,george-hardy,George Hardy,queued,
5065d6b4-a7fe-4bf3-95e1-4087c28cc23d,george-hopkins,George Hopkins,queued,
7f628878-e042-4654-ae3f-05f9b9ffe581,george-houser,George Houser,queued,
f5485be2-0f8e-4996-a54f-b3091de80c1c,george-hoxie,George Hoxie,queued,
975a121a-0026-4424-a0f4-7d7ede1a608e,george-ivanov,George Ivanov,queued,
480f4f3d-233e-4213-8d25-5827eca4ff86,george-j-wolf,George J. Wolf,queued,
e2e92def-5c20-4cc6-a735-23425913d8e5,george-jerevich,George Jerevich,queued,
7f6fa29e-7b39-4a70-99e2-f1215ce59911,george-kaltejika,George Kaltejika,queued,
cd3d83ff-4f10-410c-aaeb-c46ef6c7a9aa,george-kaplan,George Kaplan,queued,
